id,product_id,client_id,rating,title,body,is_verified_purchase,helpful_votes,created_at
1988,949,8267,1,Terrible experience,Regret this purchase. Nothing about it worked as advertised. One star is too generous.,1,43,2023-09-15T08:05:24.207Z
1989,37,7392,3,Mixed feelings,It's an okay product. A few things could be better. It's serviceable.,1,3,2024-12-20T21:22:08.875Z
1990,165,7565,5,Fantastic quality,This laptops is outstanding. Setup was quick and intuitive. Highly recommend to anyone considering it.,1,15,2024-03-17T08:28:45.555Z
1991,639,6673,5,Highly recommend,"Works flawlessly right out of the box. Great value for the price. Five stars, no complaints.",1,59,2022-07-08T12:53:58.865Z
1992,6,6052,5,Absolutely love it,"Exactly what I was hoping for. Performance has been rock solid. Five stars, no complaints.",0,24,2024-05-22T12:58:16.652Z
1993,221,5475,3,Does the job,It's an okay product. A few things could be better. It's serviceable.,0,2,2024-12-16T13:49:10.336Z
1994,157,8641,4,Solid choice,Mostly very happy with this. Quality is good for the money. Glad I bought it.,1,22,2023-02-03T04:36:01.363Z
1995,157,2455,4,Great value,Does what it promises. Quality is good for the money. Glad I bought it.,1,4,2022-10-26T19:27:55.971Z
1996,31,1041,3,It's okay,Middle of the road for me. Quality is acceptable for the price. Okay if you can get it on sale.,1,13,2024-05-26T16:36:58.064Z
1997,440,1471,3,Mixed feelings,Middle of the road for me. A few things could be better. Okay if you can get it on sale.,1,3,2023-07-10T18:39:38.883Z
1998,290,348,5,Fantastic quality,"Genuinely impressed by the quality. Performance has been rock solid. Five stars, no complaints.",1,39,2023-02-10T20:22:01.431Z
1999,575,2911,3,Does the job,It's an okay product. Quality is acceptable for the price. It's serviceable.,0,4,2024-07-16T01:06:35.647Z
2000,336,5205,2,Not great,Not what I was hoping for. Feels cheaply made in places. Probably returning it.,1,4,2023-08-25T22:07:00.045Z
2001,406,8551,4,"Very good, minor nitpicks",Does what it promises. Could be a touch better in one or two areas. Four stars from me.,1,15,2024-04-08T14:25:14.762Z
2002,152,2318,4,Pretty impressed,Does what it promises. Works well day to day. Four stars from me.,1,3,2024-06-18T04:18:35.353Z
2003,637,2920,3,Average,"This speakers & audio is fine, nothing special. A few things could be better. It's serviceable.",1,43,2022-11-17T14:56:25.284Z
2004,213,5050,5,Fantastic quality,Genuinely impressed by the quality. Battery life and reliability are excellent. My favorite gadget right now.,1,0,2024-10-24T08:08:26.488Z
2005,36,146,5,Worth every penny,Couldn't be happier with this purchase. Battery life and reliability are excellent. Would buy again without hesitation.,1,30,2023-01-19T17:58:18.171Z
2006,699,3412,5,Exceeded my expectations,Works flawlessly right out of the box. Performance has been rock solid. My favorite gadget right now.,1,65,2024-09-25T08:27:09.519Z
2007,543,5762,3,It's okay,It's an okay product. Has some pros and some cons. Might consider other options next time.,1,14,2024-05-19T11:23:11.101Z
2008,745,6135,5,Best purchase this year,This networking is outstanding. Build quality feels premium. Would buy again without hesitation.,1,30,2024-12-19T20:08:34.901Z
2009,741,3268,4,Pretty impressed,Mostly very happy with this. Could be a touch better in one or two areas. Good buy overall.,1,19,2024-09-27T22:42:47.552Z
2010,216,6400,1,Waste of money,Completely failed to meet expectations. Nothing about it worked as advertised. One star is too generous.,0,11,2024-10-16T18:17:16.869Z
2011,627,5536,5,Exceeded my expectations,This speakers & audio is outstanding. Build quality feels premium. My favorite gadget right now.,1,20,2023-05-27T07:14:27.757Z
2012,692,3819,4,"Very good, minor nitpicks",Mostly very happy with this. Could be a touch better in one or two areas. Good buy overall.,1,24,2024-01-10T08:54:00.979Z
2013,108,5298,3,Mixed feelings,"Middle of the road for me. Not bad, not great. Might consider other options next time.",1,16,2024-12-28T21:01:29.812Z
2014,179,4545,5,Absolutely love it,"Couldn't be happier with this purchase. Battery life and reliability are excellent. Five stars, no complaints.",1,15,2023-10-26T09:33:16.956Z
2015,315,7195,4,Pretty impressed,Solid performer for the price. Could be a touch better in one or two areas. Four stars from me.,1,9,2023-05-22T15:58:32.032Z
2016,620,2194,5,Exceeded my expectations,"Couldn't be happier with this purchase. Build quality feels premium. Five stars, no complaints.",1,10,2024-12-25T14:21:03.878Z
2017,433,7078,5,Exceeded my expectations,"This smartwatches & wearables is outstanding. Great value for the price. Five stars, no complaints.",1,13,2024-10-19T11:14:45.979Z
2018,252,8639,4,Solid choice,Does what it promises. Works well day to day. Glad I bought it.,0,12,2024-12-11T00:04:11.489Z
2019,273,3825,2,Expected more,Several issues out of the box. Ran into problems fairly quickly. Would look elsewhere.,0,5,2024-11-21T01:02:27.861Z
2020,910,4376,4,Happy with it,Really good printers & scanners overall. Quality is good for the money. Glad I bought it.,0,2,2024-10-17T13:20:01.280Z
2021,363,7740,5,Highly recommend,Couldn't be happier with this purchase. Battery life and reliability are excellent. Highly recommend to anyone considering it.,1,32,2024-11-18T17:01:06.770Z
2022,337,3195,5,Worth every penny,Couldn't be happier with this purchase. Setup was quick and intuitive. Would buy again without hesitation.,1,32,2024-11-21T17:17:59.339Z
2023,457,177,3,It's okay,Works as expected but nothing stands out. Quality is acceptable for the price. Three stars feels right.,1,2,2024-12-29T15:06:14.442Z
2024,972,3909,5,Absolutely love it,Works flawlessly right out of the box. Setup was quick and intuitive. Would buy again without hesitation.,1,7,2024-05-15T14:27:16.803Z
2025,13,8909,4,Happy with it,Really good smartphones overall. Quality is good for the money. Would recommend with minor reservations.,1,35,2024-07-19T17:47:45.842Z
2026,703,5076,5,Worth every penny,"Couldn't be happier with this purchase. Battery life and reliability are excellent. Five stars, no complaints.",1,33,2024-12-30T17:46:38.755Z
2027,514,1685,5,Best purchase this year,Genuinely impressed by the quality. Setup was quick and intuitive. My favorite gadget right now.,1,2,2024-10-01T01:44:34.634Z
2028,693,5888,5,Highly recommend,Exactly what I was hoping for. Great value for the price. My favorite gadget right now.,1,16,2024-10-07T05:21:11.932Z
2029,485,8604,5,Absolutely love it,Works flawlessly right out of the box. Great value for the price. My favorite gadget right now.,1,4,2024-12-07T20:33:21.036Z
2030,352,9921,3,Decent but not amazing,"It's an okay product. Not bad, not great. Okay if you can get it on sale.",1,11,2024-11-15T19:20:14.151Z
2031,467,6864,4,Great value,Really good cameras overall. A couple of small quirks but nothing major. Four stars from me.,1,37,2024-07-13T10:13:50.753Z
2032,788,2602,1,Do not buy,This networking was a letdown from the start. Felt flimsy and unreliable. Extremely frustrated.,1,37,2024-12-27T03:04:11.008Z
2033,542,1450,3,Mixed feelings,Works as expected but nothing stands out. A few things could be better. Okay if you can get it on sale.,1,36,2024-12-01T11:21:06.194Z
2034,528,8470,5,Highly recommend,Genuinely impressed by the quality. Performance has been rock solid. Highly recommend to anyone considering it.,1,2,2024-11-21T07:16:56.442Z
2035,757,2280,5,Worth every penny,Couldn't be happier with this purchase. Performance has been rock solid. Highly recommend to anyone considering it.,0,26,2022-10-23T05:02:26.358Z
2036,877,9470,5,Highly recommend,Exactly what I was hoping for. Battery life and reliability are excellent. Highly recommend to anyone considering it.,1,6,2024-09-16T21:09:31.975Z
2037,604,7984,4,Great value,Does what it promises. A couple of small quirks but nothing major. Four stars from me.,0,8,2024-04-13T14:21:08.506Z
2038,289,1053,5,Exceeded my expectations,"Works flawlessly right out of the box. Battery life and reliability are excellent. Five stars, no complaints.",1,49,2023-01-23T03:18:45.907Z
2039,85,7761,5,Absolutely love it,This smartphones is outstanding. Great value for the price. Highly recommend to anyone considering it.,1,17,2024-03-27T01:37:36.958Z
2040,136,1634,4,Solid choice,Does what it promises. Could be a touch better in one or two areas. Would recommend with minor reservations.,0,1,2023-08-04T05:12:56.053Z
2041,338,8190,5,Absolutely love it,Works flawlessly right out of the box. Battery life and reliability are excellent. Highly recommend to anyone considering it.,1,10,2024-02-06T10:52:26.926Z
2042,295,9908,5,Fantastic quality,Genuinely impressed by the quality. Performance has been rock solid. Highly recommend to anyone considering it.,0,6,2024-04-09T05:35:00.027Z
2043,297,2444,5,Worth every penny,Exactly what I was hoping for. Great value for the price. Would buy again without hesitation.,0,29,2023-02-24T12:41:05.269Z
2044,610,7435,1,Stopped working,This speakers & audio was a letdown from the start. Customer support was no help. Extremely frustrated.,1,1,2024-12-16T11:29:59.615Z
2045,669,4056,1,Do not buy,This computer components was a letdown from the start. Customer support was no help. Requesting a refund.,1,10,2024-11-19T04:26:36.844Z
2046,718,967,2,Expected more,This computer components let me down. Documentation and support were lacking. Two stars at best.,1,70,2024-11-26T13:29:07.133Z
2047,632,9974,4,Happy with it,Solid performer for the price. Could be a touch better in one or two areas. Would recommend with minor reservations.,1,23,2024-07-19T03:31:55.169Z
2048,226,9400,4,Happy with it,Mostly very happy with this. Works well day to day. Good buy overall.,1,34,2024-11-13T10:03:50.217Z
2049,131,4923,5,Exceeded my expectations,"Couldn't be happier with this purchase. Great value for the price. Five stars, no complaints.",1,69,2024-03-01T04:09:03.871Z
2050,541,4788,4,"Very good, minor nitpicks",Really good gaming consoles & accessories overall. Works well day to day. Good buy overall.,1,19,2024-12-28T16:37:43.029Z
2051,254,8226,4,Pretty impressed,Mostly very happy with this. Quality is good for the money. Four stars from me.,1,4,2023-12-18T02:58:38.294Z
2052,989,9921,5,Highly recommend,Works flawlessly right out of the box. Performance has been rock solid. My favorite gadget right now.,1,4,2024-06-21T12:26:10.758Z
2053,134,2498,4,Solid choice,Does what it promises. Quality is good for the money. Glad I bought it.,1,12,2024-06-17T08:31:00.096Z
2054,984,7999,5,Worth every penny,Works flawlessly right out of the box. Performance has been rock solid. My favorite gadget right now.,0,31,2024-12-07T15:27:46.894Z
2055,917,3375,1,Waste of money,This printers & scanners was a letdown from the start. Nothing about it worked as advertised. Requesting a refund.,1,35,2024-05-24T10:13:06.674Z
2056,910,3634,3,Mixed feelings,"Middle of the road for me. Not bad, not great. It's serviceable.",0,2,2022-11-29T01:54:24.954Z
2057,832,3421,4,"Very good, minor nitpicks",Mostly very happy with this. Quality is good for the money. Four stars from me.,1,67,2024-12-19T15:42:15.938Z
2058,454,7914,5,Best purchase this year,Genuinely impressed by the quality. Performance has been rock solid. Highly recommend to anyone considering it.,1,54,2024-11-19T18:35:22.566Z
2059,524,3795,4,Happy with it,Mostly very happy with this. Works well day to day. Glad I bought it.,1,4,2023-06-07T03:56:50.397Z
2060,854,7045,2,Underwhelming,Quality didn't match the price. Documentation and support were lacking. Probably returning it.,1,12,2024-10-08T19:49:43.859Z
2061,169,5546,5,Fantastic quality,"Genuinely impressed by the quality. Setup was quick and intuitive. Five stars, no complaints.",1,32,2024-02-18T11:56:06.751Z
2062,186,9555,4,Happy with it,Mostly very happy with this. Could be a touch better in one or two areas. Would recommend with minor reservations.,1,13,2024-02-24T23:42:32.957Z
2063,694,7368,5,Best purchase this year,Genuinely impressed by the quality. Setup was quick and intuitive. Highly recommend to anyone considering it.,0,11,2023-04-02T00:28:38.152Z
2064,727,4483,4,Solid choice,Does what it promises. Could be a touch better in one or two areas. Good buy overall.,1,18,2024-04-29T13:08:30.470Z
2065,367,301,3,Does the job,Works as expected but nothing stands out. Quality is acceptable for the price. It's serviceable.,0,4,2024-05-31T23:46:49.521Z
2066,137,6428,4,Great value,Does what it promises. Quality is good for the money. Glad I bought it.,0,39,2024-07-18T16:29:48.812Z
2067,748,8310,1,Very disappointed,This networking was a letdown from the start. Multiple defects right out of the box. One star is too generous.,1,2,2024-12-29T09:09:43.596Z
2068,415,1452,3,Mixed feelings,"This smartwatches & wearables is fine, nothing special. Quality is acceptable for the price. It's serviceable.",0,1,2024-06-04T18:58:18.106Z
2069,622,7241,5,Best purchase this year,"Genuinely impressed by the quality. Great value for the price. Five stars, no complaints.",1,32,2024-12-06T11:02:02.700Z
2070,469,7198,4,"Very good, minor nitpicks",Mostly very happy with this. Could be a touch better in one or two areas. Glad I bought it.,1,52,2023-07-28T06:17:20.462Z
2071,703,3525,3,Decent but not amazing,"This computer components is fine, nothing special. Quality is acceptable for the price. It's serviceable.",1,4,2024-09-22T09:13:05.115Z
2072,873,4962,5,Absolutely love it,"Couldn't be happier with this purchase. Performance has been rock solid. Five stars, no complaints.",1,45,2024-06-17T23:10:26.275Z
2073,545,6211,1,Do not buy,Stopped working almost immediately. Customer support was no help. Requesting a refund.,1,23,2024-04-15T09:57:48.232Z
2074,145,2591,5,Best purchase this year,"Couldn't be happier with this purchase. Build quality feels premium. Five stars, no complaints.",1,44,2024-05-29T16:30:04.832Z
